line_id,plant_id,work_center_id,shift_id,shift_date,shift_number,shift_duration_minutes,product_id,product_family,production_order_id,line_type,automation_level,number_of_stations,line_configuration,plant_location,industry_sector,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,actual_cycle_time_std_seconds,actual_cycle_time_min_seconds,actual_cycle_time_max_seconds,cycle_time_percentile_p50,cycle_time_percentile_p95,cycle_time_cov,bottleneck_station_id,bottleneck_cycle_time_seconds,bottleneck_utilisation_pct,secondary_bottleneck_station_id,cycle_time_loss_seconds,planned_production_quantity,actual_production_quantity,good_units_produced,defective_units_produced,scrap_units,rework_units,throughput_rate_actual_uph,throughput_rate_design_uph,throughput_rate_ratio,rolled_throughput_yield_pct,total_parts_processed,wip_queue_avg_units,wip_queue_max_units,output_variance_pct,units_per_operator_hour,planned_production_time_minutes,available_time_minutes,oee_availability,oee_performance,oee_quality,oee_overall,teep_pct,loading_pct,availability_loss_minutes,performance_loss_units,quality_loss_units,six_big_losses_breakdown,oee_benchmark_class,oee_loss_primary_driver,changeover_time_minutes,changeover_count,downtime_unplanned_minutes,downtime_planned_minutes,downtime_event_count,mtbf_minutes,mttr_minutes,largest_downtime_event_minutes,equipment_failure_flag,downtime_category_mechanical,downtime_category_electrical,downtime_category_tooling,downtime_category_material,downtime_category_operator,downtime_category_quality_hold,planned_maintenance_flag,maintenance_type_last,equipment_age_years,equipment_condition_score,operator_headcount_planned,operator_headcount_actual,operator_utilisation_pct,operator_skill_level_avg,absenteeism_rate_pct,overtime_hours,ergonomic_incident_flag,operator_variance_flag,cross_training_ratio_pct,shift_supervisor_id,defect_rate_ppm,sigma_level,cpk_primary_characteristic,cp_primary_characteristic,primary_defect_type,secondary_defect_type,inspection_method,spc_control_chart_flag,control_chart_out_of_control,quality_alert_issued,customer_complaint_flag,first_pass_yield_pct,right_first_time_pct,energy_consumption_kwh,energy_per_good_unit_kwh,peak_demand_kw,compressed_air_consumption_m3,coolant_consumption_litres,energy_efficiency_score,carbon_footprint_kg_co2,direct_labour_cost_usd,overhead_cost_usd,material_cost_per_unit_usd,scrap_cost_usd,rework_cost_usd,downtime_cost_per_minute_usd,total_downtime_cost_usd,cost_of_poor_quality_usd,value_added_ratio_pct,production_cost_per_unit_usd
MFG-LINE-PLT-010-04,PLT-010,WC-003,SHF-PLT-010-20231203-2,2023-12-03,2,466.3,PRD-2023-SKU-01836,industrial_machinery,WO-2023-04021,packaging_line,semi_automated,8,serial,Seoul_KR,industrial,298.9,264.3,450.648,54.078,401.87,603.0,456.98,539.88,0.12,WC-001,467.94,94.4,WC-003,437.03,105,50,49,1,0,1,7.96,13.62,0.5844,99.7236,50,0.7,2,-52.38,0.37,466.3,415.2,0.8904,0.5305,0.98,0.4629,14.99,32.38,51.1,44.3,1,idling_minor_stops,poor,performance_loss,38.5,1,51.1,0.0,3,155.4,17.0,28.2,no,14.9,0.0,0.0,8.0,0.0,28.2,no,corrective,14.7,5.9,20,17,90.2,trainee,14.9,0.0,no,no,71.8,SUP-027,2764.0,4.27,0.92,0.96,dimensional_out_of_spec,assembly_error,sampling_plan_ansi,no,no,no,no,99.7236,97.2642,122.7,2.505,30.4,11.7,,8.3,51.5,6026.59,7675.4,154.29,0.0,38.57,100,5110.0,1060.57,57.8,437.0712
MFG-LINE-PLT-007-01,PLT-007,WC-015,SHF-PLT-007-20230907-1,2023-09-07,1,464.8,PRD-2023-SKU-01847,industrial_machinery,WO-2023-52617,hybrid,lights_out,15,u_shaped,Milan_IT,industrial,177.7,170.1,221.946,6.658,192.48,457.04,221.31,232.93,0.03,WC-015,227.8,93.31,WC-006,200.79,163,116,115,1,0,1,16.21,21.16,0.7661,99.9441,116,1.6,4,-28.83,0.71,464.8,429.4,0.9238,0.7659,0.9914,0.7014,22.64,32.28,35.4,35.5,1,idling_minor_stops,good,performance_loss,0.0,0,35.4,0.0,2,232.4,17.7,27.8,no,0.0,0.0,27.8,7.6,0.0,0.0,no,emergency,27.1,5.5,23,21,78.5,semi_skilled,7.5,1.4,no,yes,16.6,SUP-147,559.0,4.76,1.09,1.09,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9441,99.2511,276.2,2.402,52.9,16.1,,8.4,116.0,4304.09,7260.76,40.24,0.0,10.06,100,3540.0,718.06,34.0,141.1538
MFG-LINE-PLT-003-04,PLT-003,WC-049,SHF-PLT-003-20230519-3,2023-05-19,3,450.6,PRD-2023-SKU-01342,electronics_pcb,WO-2023-04706,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,33.784,1.689,29.59,83.71,34.05,36.57,0.05,WC-001,35.33,95.06,WC-005,0.0,996,652,651,1,0,1,106.54,132.84,0.802,99.9317,652,7.5,29,-34.54,5.1,450.6,367.2,0.8149,0.802,0.9985,0.6526,20.42,31.29,83.4,161.0,1,idling_minor_stops,average,performance_loss,0.0,0,83.4,0.0,6,75.1,13.9,21.3,no,0.0,31.6,29.5,22.3,0.0,0.0,no,preventive,11.0,5.4,18,17,85.2,skilled,4.2,0.0,no,no,11.4,SUP-088,683.0,4.7,1.07,1.23,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9317,98.5893,262.4,0.403,61.1,17.2,,9.0,110.2,4166.31,9452.3,10.22,0.0,2.56,150,12510.0,2504.56,39.6,31.1552
MFG-LINE-PLT-002-01,PLT-002,WC-020,SHF-PLT-002-20210903-1,2021-09-03,1,438.2,PRD-2021-SKU-05802,electronics_pcb,WO-2021-98735,batch_process,highly_automated,2,u_shaped,Detroit_US,electronics,43.4,38.1,48.305,2.415,43.71,69.88,48.63,52.29,0.05,WC-001,49.89,93.89,WC-002,0.0,689,208,207,1,0,1,74.47,94.49,0.7881,99.9603,208,0.2,0,-69.81,3.15,438.2,246.5,0.5626,0.5357,0.9952,0.2999,9.13,30.43,191.7,180.3,1,reduced_speed,poor,performance_loss,79.0,3,191.7,0.0,7,62.6,27.4,85.0,yes,116.9,24.6,28.0,0.0,0.0,22.2,no,emergency,26.7,7.5,10,9,83.3,semi_skilled,2.1,1.5,no,no,72.4,SUP-191,397.0,4.85,1.12,1.25,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.9603,99.3879,169.3,0.818,37.3,22.3,,8.0,71.1,2341.07,2963.35,10.38,0.0,2.6,150,28755.0,5753.6,55.5,36.0554
MFG-LINE-PLT-002-02,PLT-002,WC-039,SHF-PLT-002-20221006-3,2022-10-06,3,465.1,PRD-2022-SKU-09109,electronics_pcb,WO-2022-02189,hybrid,lights_out,10,flexible,Stuttgart_DE,electronics,14.0,12.8,14.775,0.443,13.7,19.08,14.94,15.51,0.03,WC-001,15.4,94.76,WC-003,0.0,2179,1706,1705,1,0,1,243.58,281.25,0.8661,99.9573,1706,0.5,1,-21.71,11.58,465.1,432.3,0.9295,0.842,0.9994,0.7821,25.26,32.3,32.8,320.1,1,reduced_speed,good,performance_loss,12.0,1,32.8,0.0,1,465.1,32.8,32.8,yes,32.8,0.0,0.0,0.0,0.0,0.0,no,preventive,2.0,6.9,20,19,82.0,multi_skilled,2.0,0.0,no,no,75.9,SUP-161,427.0,4.83,1.11,1.15,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9573,97.2623,1701.6,0.998,320.7,182.4,,7.5,714.7,4635.53,5365.52,13.27,0.0,3.32,150,4920.0,987.32,42.2,19.1435
MFG-LINE-PLT-003-04,PLT-003,WC-019,SHF-PLT-003-20220424-1,2022-04-24,1,424.4,PRD-2022-SKU-08412,electronics_pcb,WO-2022-31595,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,44.236,2.212,40.61,102.7,43.19,47.89,0.05,WC-008,45.75,94.01,WC-002,0.0,938,515,514,1,0,1,81.29,132.84,0.6119,99.9168,515,1.4,5,-45.1,4.54,424.4,424.4,1.0,0.548,0.9981,0.547,16.12,29.48,0.0,424.8,1,reduced_speed,average,performance_loss,44.3,1,0.0,0.0,0,424.4,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,no,preventive,11.0,6.8,17,16,69.6,trainee,3.1,0.0,no,no,37.1,SUP-182,832.0,4.64,1.05,1.09,functional_failure,dimensional_out_of_spec,automated_vision,yes,yes,yes,no,99.9168,99.4256,462.1,0.899,102.5,37.9,,7.8,194.1,3802.89,7124.86,11.51,0.0,2.88,150,0.0,2.88,61.2,32.7926
MFG-LINE-PLT-004-01,PLT-004,WC-045,SHF-PLT-004-20200220-2,2020-02-20,2,474.0,PRD-2020-SKU-08442,industrial_machinery,WO-2020-14544,packaging_line,highly_automated,10,parallel,Shenzhen_CN,industrial,224.5,209.4,253.691,12.685,240.75,565.66,259.23,274.62,0.05,WC-006,259.05,92.83,WC-002,236.5,135,84,83,1,0,1,14.19,17.19,0.8255,99.9302,84,0.3,0,-37.78,10.51,474.0,388.5,0.8196,0.7547,0.9881,0.6112,20.12,32.91,85.5,27.3,1,reduced_speed,average,performance_loss,33.2,1,85.5,0.0,5,94.8,17.1,32.7,yes,15.2,45.9,0.0,7.7,0.0,16.7,no,corrective,28.6,5.5,2,1,87.0,skilled,4.5,0.0,no,no,78.7,SUP-071,698.0,4.7,1.07,1.16,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9302,97.5885,238.9,2.878,49.3,14.3,,8.1,100.3,251.36,608.89,12.35,0.0,3.09,100,8550.0,1713.09,62.8,22.8633
MFG-LINE-PLT-004-01,PLT-004,WC-019,SHF-PLT-004-20211030-1,2021-10-30,1,479.5,PRD-2021-SKU-02419,industrial_machinery,WO-2021-09158,packaging_line,highly_automated,10,parallel,Shenzhen_CN,industrial,224.5,209.4,242.769,12.138,221.71,702.88,245.04,262.8,0.05,WC-004,249.27,93.34,WC-009,225.58,137,104,103,1,0,1,14.77,17.19,0.8592,99.881,104,2.7,7,-24.09,0.99,479.5,422.5,0.8811,0.8591,0.9904,0.7497,24.96,33.3,57.0,17.1,1,reduced_speed,good,performance_loss,0.0,0,57.0,0.0,4,119.9,14.3,19.9,no,45.1,0.0,11.9,0.0,0.0,0.0,no,preventive,28.6,4.7,16,13,78.5,skilled,13.0,0.0,no,no,16.0,SUP-065,1190.0,4.54,1.01,1.12,dimensional_out_of_spec,assembly_error,automated_vision,no,no,no,no,99.881,98.406,185.2,1.798,37.3,17.1,,8.8,77.8,4985.36,5800.89,57.04,0.0,14.26,100,5700.0,1154.26,41.9,162.3147
MFG-LINE-PLT-008-01,PLT-008,WC-048,SHF-PLT-008-20240512-1,2024-05-12,1,454.7,PRD-2024-SKU-03904,medical_devices,WO-2024-57565,packaging_line,semi_automated,3,parallel,Nagoya_JP,medical,138.1,113.9,145.68,17.482,131.77,357.31,146.24,174.53,0.12,WC-001,163.88,99.9,WC-003,114.07,239,166,165,1,0,1,24.58,31.61,0.7776,99.9715,166,2.9,11,-30.54,1.09,454.7,428.8,0.943,0.7349,0.994,0.6888,21.75,31.58,25.9,59.9,1,idling_minor_stops,average,performance_loss,23.6,1,25.9,0.0,2,227.4,12.9,19.9,no,0.0,19.9,6.0,0.0,0.0,0.0,no,preventive,7.3,6.7,22,20,82.7,semi_skilled,7.2,0.0,no,yes,55.7,SUP-147,285.0,4.95,1.15,1.29,contamination,functional_failure,sampling_plan_ansi,yes,no,no,no,99.9715,98.3285,159.6,0.967,39.5,9.9,,8.4,67.0,6809.47,14913.67,18.94,0.0,4.74,250,6475.0,1299.74,40.0,150.7102
MFG-LINE-PLT-002-01,PLT-002,WC-001,SHF-PLT-002-20200129-2,2020-01-29,2,442.0,PRD-2020-SKU-04783,electronics_pcb,WO-2020-02978,batch_process,highly_automated,2,u_shaped,Detroit_US,electronics,43.4,38.1,41.994,2.1,36.66,69.19,41.89,45.46,0.05,WC-002,42.92,92.9,WC-001,0.0,695,587,586,1,0,1,85.68,94.49,0.9068,99.9672,587,0.5,1,-15.54,5.3,442.0,411.1,0.9301,0.9068,0.9983,0.842,25.84,30.69,30.9,60.3,1,reduced_speed,good,performance_loss,0.0,0,30.9,0.0,3,147.3,10.3,10.6,no,0.0,0.0,10.0,0.0,20.9,0.0,no,preventive,26.7,6.1,16,15,71.3,expert,2.6,0.0,no,yes,86.3,SUP-039,328.0,4.91,1.14,1.3,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.9672,97.8582,407.3,0.695,98.5,49.0,,8.3,171.1,5349.81,12366.82,17.74,0.0,4.43,150,4635.0,931.43,73.9,48.0034
MFG-LINE-PLT-004-03,PLT-004,WC-025,SHF-PLT-004-20210213-3,2021-02-13,3,463.6,PRD-2021-SKU-07322,industrial_machinery,WO-2021-74520,machining_cell,highly_automated,5,flexible,Seoul_KR,industrial,138.3,132.9,187.873,9.394,165.7,258.81,183.89,203.37,0.05,WC-005,193.38,93.57,WC-003,160.78,209,122,121,1,0,1,19.11,27.09,0.7054,99.9119,122,2.5,9,-41.63,2.61,463.6,383.0,0.8262,0.7055,0.9918,0.5781,18.61,32.2,80.6,50.9,1,idling_minor_stops,average,performance_loss,0.0,0,80.6,0.0,5,92.7,16.1,25.7,no,25.7,0.0,28.7,12.5,0.0,13.7,no,predictive,22.2,6.9,7,6,71.2,semi_skilled,10.8,0.0,no,no,63.4,SUP-135,881.0,4.63,1.04,1.1,dimensional_out_of_spec,assembly_error,automated_vision,yes,yes,yes,no,99.9119,98.3895,311.8,2.577,72.4,35.9,,8.3,131.0,1309.41,1744.35,31.51,0.0,7.88,100,8060.0,1619.88,46.7,57.0081
MFG-LINE-PLT-004-03,PLT-004,WC-010,SHF-PLT-004-20231009-2,2023-10-09,2,460.7,PRD-2023-SKU-06851,industrial_machinery,WO-2023-23868,machining_cell,highly_automated,5,flexible,Seoul_KR,industrial,138.3,132.9,148.805,7.44,129.5,321.36,142.8,161.08,0.05,WC-003,152.53,93.18,WC-005,121.72,207,119,118,1,0,1,24.11,27.09,0.89,99.9523,119,0.0,0,-42.51,15.37,460.7,333.8,0.7245,0.7897,0.9916,0.5674,18.15,31.99,126.9,31.7,1,setup_adjustment,average,availability_loss,37.6,1,126.9,0.0,3,153.6,42.3,111.3,yes,111.3,0.0,0.0,15.6,0.0,0.0,no,preventive,22.2,6.6,1,1,78.6,multi_skilled,2.8,0.0,no,no,11.9,SUP-131,477.0,4.8,1.1,1.13,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9523,97.6525,383.4,3.249,94.0,23.1,,7.8,161.0,158.2,185.84,25.56,0.0,6.39,100,12690.0,2544.39,32.0,28.6922
MFG-LINE-PLT-005-05,PLT-005,WC-015,SHF-PLT-005-20240930-3,2024-09-30,3,433.6,PRD-2024-SKU-01503,automotive_body,WO-2024-14570,continuous_process,lights_out,3,serial,Toyota_JP,automotive,59.9,61.0,70.726,2.122,63.71,139.94,71.0,74.23,0.03,WC-001,70.11,90.11,WC-003,11.71,426,325,324,1,0,1,50.8,59.02,0.8607,99.99,325,0.1,0,-23.71,44.83,407.1,396.0,0.9727,0.8344,0.9969,0.8091,22.87,28.27,11.1,64.5,1,reduced_speed,good,performance_loss,38.6,1,11.1,26.5,1,433.6,11.1,11.1,no,0.0,0.0,0.0,11.1,0.0,0.0,yes,corrective,23.7,4.6,2,1,75.8,expert,7.1,0.0,no,no,42.4,SUP-018,76.0,5.29,1.26,1.37,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.99,97.1638,748.8,2.311,169.3,86.3,15.0,8.2,314.5,415.93,571.67,20.48,0.0,5.12,200,2220.0,449.12,54.5,23.5914
MFG-LINE-PLT-005-05,PLT-005,WC-032,SHF-PLT-005-20230523-1,2023-05-23,1,462.6,PRD-2023-SKU-03627,automotive_body,WO-2023-34798,continuous_process,lights_out,3,serial,Toyota_JP,automotive,59.9,61.0,80.444,2.413,71.29,106.64,82.17,84.43,0.03,WC-002,81.32,91.9,WC-003,21.42,454,309,308,1,0,1,44.66,59.02,0.7567,99.979,309,1.7,6,-31.94,3.07,462.6,428.6,0.9265,0.7329,0.9968,0.6769,21.75,32.13,34.0,112.6,1,reduced_speed,average,performance_loss,13.5,1,34.0,0.0,3,154.2,11.3,17.5,no,0.0,27.3,6.7,0.0,0.0,0.0,no,corrective,23.7,5.1,15,13,73.5,semi_skilled,12.4,0.0,yes,no,86.6,SUP-118,210.0,5.03,1.18,1.33,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.979,99.3359,996.7,3.236,227.9,145.8,19.9,7.4,418.6,5400.8,5561.22,68.26,0.0,17.07,200,6800.0,1377.07,49.3,104.0726
MFG-LINE-PLT-003-05,PLT-003,WC-030,SHF-PLT-003-20240221-2,2024-02-21,2,465.2,PRD-2024-SKU-09761,electronics_pcb,WO-2024-88898,fabrication,semi_automated,5,job_shop,Toyota_JP,electronics,39.9,39.1,53.764,6.452,51.04,127.91,53.48,64.41,0.12,WC-003,61.09,99.9,WC-002,0.0,712,474,472,2,0,2,66.91,92.07,0.7267,99.7635,474,0.7,1,-33.43,3.38,465.2,425.0,0.9136,0.7267,0.9958,0.6611,21.36,32.31,40.2,178.3,2,reduced_speed,average,performance_loss,0.0,0,40.2,0.0,4,116.3,10.0,19.2,no,19.2,7.1,0.0,9.4,4.5,0.0,no,preventive,2.5,5.5,21,18,91.6,semi_skilled,10.9,1.1,no,yes,49.4,SUP-181,2365.0,4.32,0.94,1.05,functional_failure,dimensional_out_of_spec,sampling_plan_ansi,no,no,no,no,99.7635,99.0268,253.0,0.536,54.4,19.5,,8.7,106.3,5400.92,9206.77,7.26,0.0,3.63,150,6030.0,1209.63,60.7,38.2393
MFG-LINE-PLT-002-03,PLT-002,WC-041,SHF-PLT-002-20240407-3,2024-04-07,3,478.1,PRD-2024-SKU-06729,electronics_pcb,WO-2024-08928,assembly_line,highly_automated,10,u_shaped,Chennai_IN,electronics,45.8,43.7,76.74,3.837,66.17,135.64,76.25,83.07,0.05,WC-009,78.46,92.95,WC-008,0.0,652,315,313,2,0,2,46.81,82.38,0.5682,99.4392,315,4.0,11,-51.69,39.28,478.1,417.9,0.8741,0.549,0.9937,0.4768,15.83,33.2,60.2,258.8,2,idling_minor_stops,poor,performance_loss,14.2,1,60.2,0.0,4,119.5,15.0,21.9,no,0.0,32.9,21.9,0.0,5.4,0.0,no,preventive,13.3,6.9,2,1,64.7,trainee,9.8,0.0,no,no,66.8,SUP-055,5608.0,4.04,0.85,0.94,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.4392,98.1051,286.7,0.916,69.4,21.8,,7.7,120.4,225.5,406.21,16.8,0.0,8.4,150,9030.0,1814.4,67.0,18.9256
MFG-LINE-PLT-002-02,PLT-002,WC-048,SHF-PLT-002-20240913-1,2024-09-13,1,439.4,PRD-2024-SKU-02581,electronics_pcb,WO-2024-12685,hybrid,lights_out,10,flexible,Stuttgart_DE,electronics,14.0,12.8,13.135,0.394,12.08,28.49,13.28,13.79,0.03,WC-007,13.52,93.58,WC-004,0.0,2059,1515,1514,1,0,1,273.99,281.25,0.9742,99.9821,1515,1.0,3,-26.42,41.34,439.4,417.4,0.9499,0.7743,0.9993,0.735,22.43,30.52,22.0,441.6,1,reduced_speed,good,performance_loss,85.7,2,22.0,0.0,1,439.4,22.0,22.0,no,0.0,22.0,0.0,0.0,0.0,0.0,no,predictive,2.0,7.2,6,5,93.0,expert,2.8,0.0,no,no,20.5,SUP-052,179.0,5.07,1.19,1.36,functional_failure,dimensional_out_of_spec,automated_vision,no,no,no,no,99.9821,99.0748,905.4,0.598,231.8,52.5,,8.5,380.3,864.88,1830.74,8.51,0.0,2.13,150,3300.0,662.13,38.5,10.2961
MFG-LINE-PLT-001-01,PLT-001,WC-003,SHF-PLT-001-20200606-2,2020-06-06,2,450.5,PRD-2020-SKU-06450,pharmaceutical,WO-2020-89258,batch_process,lights_out,10,transfer_line,Chennai_IN,pharma,25.4,20.4,27.978,0.839,25.98,53.93,28.31,29.36,0.03,WC-005,28.62,92.99,WC-009,0.0,1324,782,781,1,0,1,128.56,176.47,0.7285,99.99,782,0.6,1,-40.94,6.5,450.5,408.4,0.9065,0.6511,0.9987,0.5895,18.44,31.28,42.1,419.1,1,idling_minor_stops,average,performance_loss,43.4,1,42.1,0.0,3,150.2,14.0,15.7,no,15.7,11.9,14.5,0.0,0.0,0.0,no,corrective,26.8,5.6,19,16,84.3,semi_skilled,13.7,0.0,no,yes,62.3,SUP-162,96.0,5.23,1.24,1.4,contamination,labelling,automated_vision,no,no,no,no,99.99,99.6837,1882.2,2.41,370.9,280.7,,6.8,790.5,4263.64,9587.67,77.0,0.0,19.25,300,12630.0,2545.25,64.4,94.8339
MFG-LINE-PLT-001-02,PLT-001,WC-046,SHF-PLT-001-20210723-1,2021-07-23,1,458.7,PRD-2021-SKU-06526,pharmaceutical,WO-2021-85359,fabrication,manual,5,transfer_line,Chicago_US,pharma,62.4,50.8,56.975,10.768,52.49,87.94,59.29,74.74,0.189,WC-001,64.76,99.9,WC-003,0.0,541,439,438,1,0,1,63.16,70.87,0.8912,99.9828,439,2.2,6,-18.85,2.6,458.7,425.3,0.9272,0.874,0.9977,0.8085,25.75,31.85,33.4,63.3,1,reduced_speed,good,performance_loss,8.2,1,33.4,0.0,2,229.3,16.7,21.1,no,21.1,0.0,12.3,0.0,0.0,0.0,no,predictive,22.7,6.2,24,22,91.2,skilled,7.9,0.0,no,no,46.0,SUP-068,172.0,5.08,1.19,1.36,contamination,labelling,100pct_manual,no,no,no,no,99.9828,99.2379,740.7,1.691,187.3,42.1,,7.7,311.1,6721.23,16110.18,21.83,0.0,5.46,300,10020.0,2009.46,73.6,74.0063
MFG-LINE-PLT-003-04,PLT-003,WC-034,SHF-PLT-003-20241123-3,2024-11-23,3,463.7,PRD-2024-SKU-06478,electronics_pcb,WO-2024-70974,discrete_manufacturing,highly_automated,8,serial,Seoul_KR,electronics,30.3,27.1,32.747,1.637,27.88,64.28,31.45,35.45,0.05,WC-007,33.88,94.07,WC-008,0.0,1025,605,604,1,0,1,109.78,132.84,0.8264,99.938,605,0.8,2,-40.98,5.21,463.7,377.0,0.813,0.7249,0.9983,0.5884,18.95,32.2,86.7,229.6,1,reduced_speed,average,performance_loss,46.3,2,86.7,0.0,4,115.9,21.7,27.0,no,59.8,27.0,0.0,0.0,0.0,0.0,no,preventive,11.0,6.9,17,15,94.5,skilled,7.1,0.0,no,no,81.5,SUP-015,620.0,4.73,1.08,1.23,functional_failure,dimensional_out_of_spec,automated_vision,yes,no,no,no,99.938,99.3992,530.9,0.879,111.8,70.1,,7.8,223.0,5316.14,5605.03,12.81,0.0,3.2,150,13005.0,2604.2,55.3,30.9126
MFG-LINE-PLT-004-01,PLT-004,WC-009,SHF-PLT-004-20210530-1,2021-05-30,1,460.6,PRD-2021-SKU-04082,industrial_machinery,WO-2021-86170,packaging_line,highly_automated,10,parallel,Shenzhen_CN,industrial,224.5,209.4,252.066,12.603,227.35,678.86,252.94,272.86,0.05,WC-004,261.94,94.47,WC-001,234.88,131,66,65,1,0,1,14.09,17.19,0.8197,99.9052,66,0.1,0,-49.62,0.65,460.6,281.0,0.6101,0.8197,0.9848,0.4925,15.75,31.99,179.6,14.5,1,setup_adjustment,poor,availability_loss,0.0,0,179.57465359377596,0.0,4,115.1,24.9,179.57465359377596,yes,67.9,18.7,0.0,13.0,0.0,0.0,no,predictive,28.6,2.1,15,13,90.6,skilled,8.2,0.0,no,no,39.9,SUP-009,948.0,4.61,1.04,1.07,dimensional_out_of_spec,assembly_error,automated_vision,yes,no,no,no,99.9052,98.6028,290.8,4.474,63.5,35.1,,7.0,122.1,5097.07,10050.8,33.41,0.0,8.35,100,17957.47,3599.84,46.4,266.9682
MFG-LINE-PLT-002-01,PLT-002,WC-040,SHF-PLT-002-20200424-1,2020-04-24,1,434.4,PRD-2020-SKU-06184,electronics_pcb,WO-2020-96065,batch_process,highly_automated,2,u_shaped,Detroit_US,electronics,43.4,38.1,42.785,2.139,39.27,84.55,42.68,46.31,0.05,WC-001,43.23,91.86,WC-002,0.0,683,519,518,1,0,1,84.02,94.49,0.8892,99.9399,519,1.5,3,-24.01,3.98,434.4,398.9,0.9183,0.8263,0.9981,0.7573,22.84,30.16,35.5,109.1,1,idling_minor_stops,good,performance_loss,28.2,2,35.5,0.0,4,108.6,8.9,18.9,no,0.0,18.9,6.0,10.7,0.0,0.0,no,corrective,26.7,7.6,19,18,87.6,skilled,2.4,0.6,no,no,43.8,SUP-092,601.0,4.74,1.08,1.17,functional_failure,dimensional_out_of_spec,automated_vision,yes,yes,no,no,99.9399,97.6248,210.8,0.407,38.2,10.7,,9.0,88.5,3086.44,3490.27,13.36,0.0,3.34,150,5325.0,1068.34,39.4,26.0821
MFG-LINE-PLT-009-01,PLT-009,WC-024,SHF-PLT-009-20231114-1,2023-11-14,1,430.3,PRD-2023-SKU-07294,automotive_body,WO-2023-80862,batch_process,semi_automated,10,serial,São_Paulo_BR,automotive,63.4,62.8,65.816,7.898,60.78,184.29,65.62,78.85,0.12,WC-009,75.42,99.9,WC-006,8.5,410,329,328,1,0,1,54.61,57.32,0.9527,99.9806,329,0.6,2,-19.76,45.74,430.3,385.0,0.8947,0.8945,0.997,0.7979,23.84,29.88,45.3,38.8,1,idling_minor_stops,good,performance_loss,23.5,1,45.3,0.0,4,107.6,11.3,14.8,no,0.0,0.0,39.4,5.9,0.0,0.0,no,predictive,28.2,5.6,1,1,78.3,expert,13.0,0.0,no,no,45.0,SUP-160,194.0,5.05,1.18,1.33,dimensional_out_of_spec,surface_finish,sampling_plan_ansi,yes,no,no,no,99.9806,99.8757,526.8,1.606,127.3,45.3,10.5,8.7,221.3,254.79,243.14,39.68,0.0,9.92,200,9060.0,1821.92,29.5,41.3191
MFG-LINE-PLT-005-02,PLT-005,WC-006,SHF-PLT-005-20211023-1,2021-10-23,1,475.2,PRD-2021-SKU-01647,automotive_body,WO-2021-88833,machining_cell,cobotic,6,job_shop,Munich_DE,automotive,53.5,47.5,76.201,6.096,66.92,126.26,76.37,86.26,0.08,WC-006,78.9,94.13,WC-005,0.41,600,321,320,1,0,1,47.23,75.79,0.6232,99.9636,321,4.0,13,-46.5,8.08,475.2,407.8,0.8582,0.6232,0.9969,0.5331,17.59,33.0,67.4,194.1,1,reduced_speed,average,performance_loss,0.0,0,67.4,0.0,5,95.0,13.5,28.2,no,28.2,16.1,0.0,4.4,7.8,11.0,no,corrective,1.3,7.5,6,5,78.5,trainee,1.3,1.3,no,no,83.8,SUP-075,364.0,4.88,1.13,1.3,dimensional_out_of_spec,surface_finish,automated_vision,yes,no,no,no,99.9636,97.5666,846.7,2.646,159.3,46.3,16.9,7.9,355.6,1948.37,1768.04,50.71,0.0,12.68,200,13480.0,2708.68,34.8,62.4823
MFG-LINE-PLT-004-04,PLT-004,WC-028,SHF-PLT-004-20221029-1,2022-10-29,1,420.9,PRD-2022-SKU-04608,industrial_machinery,WO-2022-27790,chemical_process,manual,2,parallel,Chennai_IN,industrial,354.2,289.7,318.651,55.764,286.99,709.01,324.58,410.66,0.175,WC-002,306.77,87.52,WC-001,306.22,86,76,75,1,0,1,11.25,12.43,0.9051,99.7282,76,1.5,4,-11.63,1.34,420.9,405.5,0.9634,0.905,0.9868,0.8604,25.15,29.23,15.4,8.0,1,reduced_speed,world_class,performance_loss,0.0,0,15.4,0.0,2,210.4,7.7,10.8,no,10.8,0.0,0.0,0.0,4.6,0.0,no,preventive,24.6,4.0,9,8,91.8,expert,2.6,1.0,no,no,82.0,SUP-113,2718.0,4.28,0.93,0.95,dimensional_out_of_spec,assembly_error,100pct_manual,yes,yes,yes,no,99.7282,99.6541,252.5,3.366,56.3,16.0,,7.8,106.0,3544.3,4748.84,29.81,0.0,7.45,100,1540.0,315.45,48.6,140.7827
