line_id,shift_date,shift_number,takt_time_seconds,designed_cycle_time_seconds,actual_cycle_time_avg_seconds,throughput_rate_actual_uph,throughput_rate_design_uph,output_variance_pct,takt_uph,throughput_vs_takt_gap
MFG-LINE-PLT-004-02,2022-05-18,1,244.9,225.0,281.577,12.65,16.0,-20.17,14.699877501020824,-2.0498775010208234
MFG-LINE-PLT-003-05,2024-07-30,2,39.9,39.1,66.502,54.01,92.07,-47.51,90.22556390977444,-36.21556390977444
MFG-LINE-PLT-002-01,2021-01-15,3,43.4,38.1,47.802,75.17,94.49,-40.06,82.94930875576037,-7.779308755760368
MFG-LINE-PLT-010-02,2024-10-11,2,328.4,290.9,350.189,10.17,12.38,-31.18,10.962241169305726,-0.7922411693057256
MFG-LINE-PLT-003-05,2021-01-05,2,39.9,39.1,50.962,70.59,92.07,-32.56,90.22556390977444,-19.635563909774433
MFG-LINE-PLT-002-03,2024-11-09,2,45.8,43.7,47.9,75.05,82.38,-15.93,78.60262008733625,-3.5526200873362512
MFG-LINE-PLT-004-02,2022-06-23,1,244.9,225.0,249.853,14.2,16.0,-67.77,14.699877501020824,-0.4998775010208245
MFG-LINE-PLT-005-02,2021-01-12,2,53.5,47.5,51.083,70.45,75.79,-12.56,67.28971962616822,3.1602803738317817
MFG-LINE-PLT-003-01,2024-06-11,1,21.2,20.5,24.174,148.9,175.61,-32.86,169.81132075471697,-20.911320754716968
MFG-LINE-PLT-008-01,2023-09-08,2,138.1,113.9,135.251,26.6,31.61,-47.11,26.06806661839247,0.53193338160753
MFG-LINE-PLT-005-05,2022-07-20,2,59.9,61.0,69.266,51.95,59.02,-31.12,60.10016694490818,-8.150166944908179
MFG-LINE-PLT-003-04,2021-01-14,1,30.3,27.1,30.752,117.0,132.84,-20.26,118.8118811881188,-1.8118811881188037
MFG-LINE-PLT-010-04,2024-04-10,3,298.9,264.3,328.278,10.94,13.62,-46.53,12.04416192706591,-1.1041619270659098
MFG-LINE-PLT-007-02,2020-04-16,3,238.3,231.6,272.239,13.07,15.54,-25.93,15.107007973143096,-2.037007973143096
MFG-LINE-PLT-010-01,2021-04-04,3,267.8,279.7,401.493,8.86,12.87,-38.0,13.44286781179985,-4.582867811799851
MFG-LINE-PLT-003-02,2021-11-21,1,42.0,36.5,59.657,60.34,98.63,-44.19,85.71428571428571,-25.374285714285705
MFG-LINE-PLT-007-01,2020-05-12,3,177.7,170.1,238.268,15.1,21.16,-32.43,20.258863252673045,-5.158863252673045
MFG-LINE-PLT-010-02,2022-05-08,1,328.4,290.9,338.433,10.54,12.38,-25.53,10.962241169305726,-0.4222411693057264
MFG-LINE-PLT-010-03,2020-04-20,2,34.2,34.8,41.837,85.95,103.45,-18.58,105.26315789473684,-19.313157894736833
MFG-LINE-PLT-005-05,2021-10-14,2,59.9,61.0,81.765,43.98,59.02,-26.62,60.10016694490818,-16.120166944908185
MFG-LINE-PLT-005-02,2020-09-24,2,53.5,47.5,52.463,68.57,75.79,-23.99,67.28971962616822,1.280280373831772
MFG-LINE-PLT-005-04,2020-05-30,1,51.5,46.6,58.915,61.07,77.25,-34.95,69.90291262135922,-8.83291262135922
MFG-LINE-PLT-006-01,2020-12-25,2,25.7,24.6,33.295,108.08,146.34,-51.2,140.07782101167317,-31.997821011673167
MFG-LINE-PLT-003-04,2021-02-09,1,30.3,27.1,30.912,116.31,132.84,-44.24,118.8118811881188,-2.5018811881188014
MFG-LINE-PLT-005-01,2024-04-29,2,33.7,34.4,37.464,96.01,104.65,-16.29,106.82492581602374,-10.814925816023731
MFG-LINE-PLT-010-03,2024-02-02,2,34.2,34.8,43.133,83.42,103.45,-24.08,105.26315789473684,-21.843157894736834
MFG-LINE-PLT-009-02,2021-05-05,1,40.5,33.0,37.518,95.85,109.09,-15.17,88.88888888888889,6.961111111111109
MFG-LINE-PLT-005-05,2023-09-21,1,59.9,61.0,70.261,51.22,59.02,-23.61,60.10016694490818,-8.880166944908183
MFG-LINE-PLT-002-02,2023-01-12,3,14.0,12.8,14.494,248.33,281.25,-28.36,257.14285714285717,-8.812857142857155
MFG-LINE-PLT-010-01,2020-08-23,1,267.8,279.7,356.879,9.99,12.87,-47.06,13.44286781179985,-3.45286781179985
MFG-LINE-PLT-003-03,2024-01-09,1,11.0,9.6,10.849,331.66,375.0,-42.44,327.27272727272725,4.387272727272773
MFG-LINE-PLT-008-02,2024-11-16,3,36.9,38.7,47.856,75.21,93.02,-27.59,97.5609756097561,-22.350975609756105
MFG-LINE-PLT-003-04,2022-01-13,2,30.3,27.1,33.133,108.6,132.84,-23.88,118.8118811881188,-10.21188118811881
MFG-LINE-PLT-010-04,2020-03-14,1,298.9,264.3,303.005,11.77,13.62,-31.07,12.04416192706591,-0.2741619270659097
MFG-LINE-PLT-005-01,2023-06-06,2,33.7,34.4,38.27,94.05,104.65,-15.02,106.82492581602374,-12.774925816023739
MFG-LINE-PLT-009-01,2021-11-10,2,63.4,62.8,78.049,46.03,57.32,-39.22,56.782334384858046,-10.752334384858045
MFG-LINE-PLT-005-02,2024-05-27,1,53.5,47.5,59.58,60.33,75.79,-22.12,67.28971962616822,-6.959719626168223
MFG-LINE-PLT-001-01,2020-04-18,2,25.4,20.4,24.535,146.53,176.47,-45.38,141.73228346456693,4.797716535433068
MFG-LINE-PLT-002-03,2024-08-18,2,45.8,43.7,57.929,62.01,82.38,-37.34,78.60262008733625,-16.59262008733625
MFG-LINE-PLT-010-02,2022-03-01,2,328.4,290.9,328.412,10.86,12.38,-43.3,10.962241169305726,-0.10224116930572613
MFG-LINE-PLT-009-02,2020-09-23,1,40.5,33.0,42.409,84.74,109.09,-36.82,88.88888888888889,-4.148888888888891
MFG-LINE-PLT-006-02,2023-09-25,2,6.4,6.6,7.956,452.45,545.45,-23.98,562.5,-110.05000000000001
MFG-LINE-PLT-005-03,2023-05-20,2,62.1,56.6,68.011,52.88,63.6,-29.79,57.971014492753625,-5.091014492753622
MFG-LINE-PLT-006-02,2023-10-01,2,6.4,6.6,8.806,408.71,545.45,-32.5,562.5,-153.79000000000002
MFG-LINE-PLT-003-03,2022-11-30,2,11.0,9.6,10.253,350.97,375.0,-25.69,327.27272727272725,23.697272727272775
MFG-LINE-PLT-001-01,2024-05-28,2,25.4,20.4,23.647,152.1,176.47,-48.69,141.73228346456693,10.367716535433061
MFG-LINE-PLT-010-03,2021-03-27,2,34.2,34.8,37.716,95.26,103.45,-34.19,105.26315789473684,-10.00315789473683
MFG-LINE-PLT-004-04,2024-08-21,3,354.2,289.7,361.952,9.79,12.43,-44.57,10.163749294184077,-0.3737492941840781
MFG-LINE-PLT-001-01,2023-02-21,3,25.4,20.4,26.115,137.73,176.47,-39.7,141.73228346456693,-4.002283464566943
MFG-LINE-PLT-007-01,2022-05-18,1,177.7,170.1,281.228,12.7,21.16,-43.21,20.258863252673045,-7.558863252673046
MFG-LINE-PLT-009-02,2022-02-23,2,40.5,33.0,38.597,93.19,109.09,-17.42,88.88888888888889,4.301111111111112
MFG-LINE-PLT-010-02,2021-08-30,1,328.4,290.9,336.666,10.59,12.38,-21.84,10.962241169305726,-0.3722411693057257
MFG-LINE-PLT-003-03,2020-09-02,1,11.0,9.6,9.975,360.87,375.0,-3.74,327.27272727272725,33.59727272727275
MFG-LINE-PLT-003-05,2024-09-03,1,39.9,39.1,43.855,82.09,92.07,-15.67,90.22556390977444,-8.135563909774433
MFG-LINE-PLT-002-02,2021-02-07,2,14.0,12.8,14.078,255.71,281.25,-27.72,257.14285714285717,-1.4328571428571593
MFG-LINE-PLT-010-03,2020-04-02,3,34.2,34.8,40.419,88.97,103.45,-36.06,105.26315789473684,-16.293157894736837
MFG-LINE-PLT-006-02,2020-12-19,2,6.4,6.6,8.063,446.34,545.45,-28.27,562.5,-116.16000000000003
MFG-LINE-PLT-007-01,2022-08-10,1,177.7,170.1,182.423,19.61,21.16,-12.8,20.258863252673045,-0.6488632526730456
MFG-LINE-PLT-004-06,2020-06-14,2,126.5,112.6,131.731,27.19,31.97,-29.66,28.458498023715414,-1.2684980237154129
MFG-LINE-PLT-010-04,2023-12-03,2,298.9,264.3,314.293,11.31,13.62,-28.57,12.04416192706591,-0.7341619270659088
MFG-LINE-PLT-002-02,2023-11-03,2,14.0,12.8,16.674,215.86,281.25,-31.19,257.14285714285717,-41.282857142857154
MFG-LINE-PLT-003-03,2021-09-29,2,11.0,9.6,12.659,284.28,375.0,-37.22,327.27272727272725,-42.99272727272728
MFG-LINE-PLT-004-06,2020-03-31,1,126.5,112.6,128.115,28.1,31.97,-19.05,28.458498023715414,-0.35849802371541273
MFG-LINE-PLT-004-06,2022-06-13,2,126.5,112.6,153.34,23.38,31.97,-27.88,28.458498023715414,-5.078498023715415
MFG-LINE-PLT-005-05,2020-01-05,1,59.9,61.0,61.558,58.41,59.02,-6.25,60.10016694490818,-1.690166944908185
MFG-LINE-PLT-003-03,2024-06-04,1,11.0,9.6,10.702,336.25,375.0,-27.75,327.27272727272725,8.977272727272748
MFG-LINE-PLT-006-02,2023-07-10,1,6.4,6.6,7.265,495.51,545.45,-16.0,562.5,-66.99000000000001
MFG-LINE-PLT-007-02,2022-07-20,1,238.3,231.6,269.123,13.33,15.54,-18.18,15.107007973143096,-1.777007973143096
MFG-LINE-PLT-008-01,2021-05-12,2,138.1,113.9,125.659,28.57,31.61,-16.53,26.06806661839247,2.501933381607529
MFG-LINE-PLT-007-01,2024-11-15,1,177.7,170.1,191.379,18.8,21.16,-55.09,20.258863252673045,-1.4588632526730443
MFG-LINE-PLT-003-01,2022-12-01,1,21.2,20.5,26.508,135.59,175.61,-53.48,169.81132075471697,-34.22132075471697
MFG-LINE-PLT-003-03,2024-09-21,2,11.0,9.6,11.31,318.23,375.0,-54.08,327.27272727272725,-9.042727272727234
MFG-LINE-PLT-005-01,2024-11-10,3,33.7,34.4,43.253,83.07,104.65,-42.49,106.82492581602374,-23.754925816023743
MFG-LINE-PLT-005-03,2020-02-10,3,62.1,56.6,82.867,43.41,63.6,-37.26,57.971014492753625,-14.561014492753628
MFG-LINE-PLT-002-03,2024-10-02,2,45.8,43.7,52.567,68.47,82.38,-24.76,78.60262008733625,-10.13262008733625
MFG-LINE-PLT-005-03,2021-09-18,3,62.1,56.6,69.191,51.96,63.6,-35.91,57.971014492753625,-6.011014492753624
MFG-LINE-PLT-010-02,2020-05-14,3,328.4,290.9,339.922,10.58,12.38,-30.77,10.962241169305726,-0.3822411693057255
MFG-LINE-PLT-005-02,2021-12-22,2,53.5,47.5,62.807,57.28,75.79,-34.34,67.28971962616822,-10.00971962616822
MFG-LINE-PLT-004-05,2022-03-14,1,156.1,151.3,151.386,23.68,23.79,-11.18,23.062139654067906,0.6178603459320939
MFG-LINE-PLT-005-02,2023-03-30,1,53.5,47.5,47.726,75.34,75.79,-22.36,67.28971962616822,8.050280373831782
MFG-LINE-PLT-003-03,2021-06-15,3,11.0,9.6,13.466,267.26,375.0,-40.22,327.27272727272725,-60.01272727272726
MFG-LINE-PLT-003-01,2022-06-07,2,21.2,20.5,24.404,147.41,175.61,-36.06,169.81132075471697,-22.401320754716977
MFG-LINE-PLT-002-04,2022-12-09,2,16.2,14.1,15.952,225.57,255.32,-20.83,222.22222222222223,3.3477777777777646
MFG-LINE-PLT-003-01,2024-10-30,1,21.2,20.5,24.388,147.6,175.61,-50.64,169.81132075471697,-22.21132075471698
MFG-LINE-PLT-004-05,2023-02-12,1,156.1,151.3,157.392,22.83,23.79,-8.51,23.062139654067906,-0.23213965406790749
MFG-LINE-PLT-005-02,2021-03-23,1,53.5,47.5,52.377,68.65,75.79,-9.38,67.28971962616822,1.3602803738317846
MFG-LINE-PLT-002-04,2021-01-28,3,16.2,14.1,17.331,207.66,255.32,-38.16,222.22222222222223,-14.562222222222232
MFG-LINE-PLT-004-02,2024-02-29,1,244.9,225.0,285.601,12.57,16.0,-38.6,14.699877501020824,-2.1298775010208235
MFG-LINE-PLT-005-04,2024-08-19,1,51.5,46.6,52.825,68.09,77.25,-28.57,69.90291262135922,-1.8129126213592173
MFG-LINE-PLT-004-03,2022-11-03,2,138.3,132.9,160.857,22.36,27.09,-33.99,26.030368763557483,-3.6703687635574838
MFG-LINE-PLT-004-06,2023-06-15,1,126.5,112.6,119.196,30.16,31.97,-27.49,28.458498023715414,1.701501976284586
MFG-LINE-PLT-005-04,2024-12-23,2,51.5,46.6,63.816,56.36,77.25,-46.17,69.90291262135922,-13.542912621359221
MFG-LINE-PLT-009-02,2023-08-16,1,40.5,33.0,35.439,101.53,109.09,-20.92,88.88888888888889,12.641111111111115
MFG-LINE-PLT-002-02,2024-03-16,2,14.0,12.8,14.111,255.02,281.25,-23.5,257.14285714285717,-2.122857142857157
MFG-LINE-PLT-006-01,2022-05-24,1,25.7,24.6,26.487,135.83,146.34,-25.8,140.07782101167317,-4.247821011673153
MFG-LINE-PLT-002-04,2024-04-20,1,16.2,14.1,16.032,224.43,255.32,-19.12,222.22222222222223,2.2077777777777783
MFG-LINE-PLT-006-01,2021-08-17,1,25.7,24.6,25.658,140.22,146.34,-21.46,140.07782101167317,0.14217898832683318
MFG-LINE-PLT-006-01,2020-08-21,2,25.7,24.6,27.236,132.14,146.34,-20.92,140.07782101167317,-7.937821011673179
MFG-LINE-PLT-004-03,2021-10-18,2,138.3,132.9,148.109,24.16,27.09,-44.04,26.030368763557483,-1.870368763557483
MFG-LINE-PLT-005-06,2021-02-23,1,73.7,75.0,79.919,45.04,48.0,-23.98,48.846675712347356,-3.8066757123473565
MFG-LINE-PLT-007-01,2024-09-02,3,177.7,170.1,215.819,16.58,21.16,-32.74,20.258863252673045,-3.6788632526730467
MFG-LINE-PLT-004-01,2023-10-15,2,224.5,209.4,227.804,15.66,17.19,-32.33,16.035634743875278,-0.3756347438752776
MFG-LINE-PLT-008-02,2023-12-04,1,36.9,38.7,39.075,92.04,93.02,-11.33,97.5609756097561,-5.520975609756093
MFG-LINE-PLT-009-02,2020-06-11,2,40.5,33.0,39.696,90.55,109.09,-25.35,88.88888888888889,1.6611111111111114
MFG-LINE-PLT-002-02,2021-12-01,2,14.0,12.8,14.078,255.57,281.25,-34.6,257.14285714285717,-1.572857142857174
MFG-LINE-PLT-003-04,2022-04-13,2,30.3,27.1,31.374,114.62,132.84,-21.06,118.8118811881188,-4.191881188118799
MFG-LINE-PLT-002-04,2022-03-27,1,16.2,14.1,15.885,226.58,255.32,-33.0,222.22222222222223,4.357777777777784
MFG-LINE-PLT-010-03,2023-06-29,2,34.2,34.8,40.21,89.52,103.45,-20.77,105.26315789473684,-15.74315789473684
MFG-LINE-PLT-003-02,2020-05-11,3,42.0,36.5,51.479,69.84,98.63,-43.99,85.71428571428571,-15.874285714285705
MFG-LINE-PLT-006-01,2023-05-22,1,25.7,24.6,32.042,112.31,146.34,-36.09,140.07782101167317,-27.767821011673163
MFG-LINE-PLT-005-02,2023-11-02,2,53.5,47.5,52.346,68.76,75.79,-32.97,67.28971962616822,1.470280373831784
MFG-LINE-PLT-010-04,2021-03-08,2,298.9,264.3,293.462,12.15,13.62,-14.0,12.04416192706591,0.10583807293409109
MFG-LINE-PLT-004-05,2024-07-28,3,156.1,151.3,204.485,17.47,23.79,-35.8,23.062139654067906,-5.592139654067907
MFG-LINE-PLT-003-04,2024-08-15,2,30.3,27.1,36.601,98.33,132.84,-38.14,118.8118811881188,-20.481881188118805
MFG-LINE-PLT-008-01,2020-08-09,1,138.1,113.9,131.563,27.25,31.61,-32.89,26.06806661839247,1.1819333816075286
MFG-LINE-PLT-005-04,2024-11-07,3,51.5,46.6,83.78,42.94,77.25,-65.8,69.90291262135922,-26.962912621359223
MFG-LINE-PLT-002-04,2024-06-15,1,16.2,14.1,16.215,221.95,255.32,-15.46,222.22222222222223,-0.2722222222222399
MFG-LINE-PLT-005-01,2022-02-16,3,33.7,34.4,40.842,87.97,104.65,-43.23,106.82492581602374,-18.854925816023737
MFG-LINE-PLT-004-07,2020-11-22,3,224.4,199.4,285.043,12.49,18.05,-52.17,16.0427807486631,-3.5527807486631016
MFG-LINE-PLT-001-01,2022-08-17,1,25.4,20.4,25.646,140.37,176.47,-46.06,141.73228346456693,-1.3622834645669286
MFG-LINE-PLT-010-03,2020-08-12,1,34.2,34.8,44.683,80.38,103.45,-46.89,105.26315789473684,-24.88315789473684
MFG-LINE-PLT-010-03,2022-04-23,1,34.2,34.8,39.964,89.97,103.45,-38.6,105.26315789473684,-15.293157894736837
MFG-LINE-PLT-004-07,2022-09-29,2,224.4,199.4,237.786,15.05,18.05,-32.14,16.0427807486631,-0.9927807486631011
MFG-LINE-PLT-004-04,2023-08-02,1,354.2,289.7,317.423,11.3,12.43,-7.95,10.163749294184077,1.1362507058159235
MFG-LINE-PLT-010-04,2023-12-30,1,298.9,264.3,279.2,12.85,13.62,-11.34,12.04416192706591,0.8058380729340904
MFG-LINE-PLT-006-01,2022-08-22,1,25.7,24.6,28.085,128.05,146.34,-24.07,140.07782101167317,-12.027821011673154
MFG-LINE-PLT-003-01,2023-12-24,2,21.2,20.5,27.818,129.25,175.61,-47.62,169.81132075471697,-40.561320754716974
MFG-LINE-PLT-003-01,2022-02-07,2,21.2,20.5,36.131,99.55,175.61,-49.11,169.81132075471697,-70.26132075471698
MFG-LINE-PLT-002-01,2023-05-27,1,43.4,38.1,43.164,83.39,94.49,-26.71,82.94930875576037,0.44069124423963046
MFG-LINE-PLT-004-05,2020-02-04,1,156.1,151.3,157.518,22.81,23.79,-26.78,23.062139654067906,-0.25213965406790706
MFG-LINE-PLT-002-04,2024-12-30,2,16.2,14.1,15.427,233.33,255.32,-8.54,222.22222222222223,11.107777777777784
MFG-LINE-PLT-005-05,2024-08-28,1,59.9,61.0,76.605,46.98,59.02,-29.93,60.10016694490818,-13.120166944908185
MFG-LINE-PLT-003-04,2023-09-19,2,30.3,27.1,31.711,113.36,132.84,-39.5,118.8118811881188,-5.451881188118804
MFG-LINE-PLT-010-03,2022-05-02,3,34.2,34.8,49.663,72.48,103.45,-30.93,105.26315789473684,-32.78315789473683
MFG-LINE-PLT-004-04,2024-01-26,1,354.2,289.7,328.641,10.86,12.43,-27.66,10.163749294184077,0.6962507058159222
MFG-LINE-PLT-004-07,2024-02-21,1,224.4,199.4,328.657,10.91,18.05,-49.29,16.0427807486631,-5.132780748663102
MFG-LINE-PLT-004-02,2024-12-17,1,244.9,225.0,276.394,12.91,16.0,-32.14,14.699877501020824,-1.7898775010208237
MFG-LINE-PLT-007-02,2022-07-31,1,238.3,231.6,305.571,11.75,15.54,-41.67,15.107007973143096,-3.357007973143096
MFG-LINE-PLT-003-01,2024-09-29,1,21.2,20.5,21.573,166.8,175.61,-22.2,169.81132075471697,-3.0113207547169623
MFG-LINE-PLT-007-02,2023-08-10,2,238.3,231.6,325.13,10.93,15.54,-52.03,15.107007973143096,-4.1770079731430965
MFG-LINE-PLT-008-02,2023-12-16,1,36.9,38.7,38.833,92.7,93.02,-10.75,97.5609756097561,-4.860975609756096
MFG-LINE-PLT-004-04,2023-09-18,3,354.2,289.7,366.344,9.69,12.43,-21.11,10.163749294184077,-0.47374929418407774
MFG-LINE-PLT-009-01,2020-10-29,3,63.4,62.8,90.606,39.64,57.32,-35.7,56.782334384858046,-17.142334384858046
MFG-LINE-PLT-003-02,2021-12-02,1,42.0,36.5,37.844,95.0,98.63,-39.87,85.71428571428571,9.285714285714292
MFG-LINE-PLT-001-02,2022-08-21,1,62.4,50.8,82.282,43.75,70.87,-42.47,57.69230769230769,-13.942307692307693
MFG-LINE-PLT-004-03,2024-06-17,3,138.3,132.9,153.71,23.38,27.09,-50.0,26.030368763557483,-2.650368763557484
MFG-LINE-PLT-007-01,2020-08-15,1,177.7,170.1,197.067,18.27,21.16,-36.14,20.258863252673045,-1.9888632526730454
MFG-LINE-PLT-009-02,2024-11-01,1,40.5,33.0,37.775,95.27,109.09,-21.26,88.88888888888889,6.38111111111111
MFG-LINE-PLT-004-03,2023-01-28,3,138.3,132.9,186.717,19.16,27.09,-40.4,26.030368763557483,-6.870368763557483
MFG-LINE-PLT-002-03,2020-11-10,2,45.8,43.7,57.877,62.16,82.38,-55.93,78.60262008733625,-16.442620087336252
MFG-LINE-PLT-002-03,2023-04-05,1,45.8,43.7,45.245,79.47,82.38,-10.73,78.60262008733625,0.8673799126637505
MFG-LINE-PLT-010-04,2022-01-14,1,298.9,264.3,304.052,11.83,13.62,-32.0,12.04416192706591,-0.2141619270659092
MFG-LINE-PLT-010-04,2020-05-15,3,298.9,264.3,333.664,10.78,13.62,-27.27,12.04416192706591,-1.26416192706591
MFG-LINE-PLT-004-05,2022-04-04,2,156.1,151.3,174.094,20.53,23.79,-43.93,23.062139654067906,-2.5321396540679046
MFG-LINE-PLT-004-04,2021-07-13,1,354.2,289.7,319.336,11.27,12.43,-15.31,10.163749294184077,1.1062507058159223
MFG-LINE-PLT-005-05,2024-08-30,3,59.9,61.0,88.619,40.51,59.02,-47.46,60.10016694490818,-19.590166944908184
MFG-LINE-PLT-001-01,2020-04-09,3,25.4,20.4,28.794,124.98,176.47,-40.97,141.73228346456693,-16.75228346456693
MFG-LINE-PLT-005-05,2023-08-23,2,59.9,61.0,103.51,34.64,59.02,-50.12,60.10016694490818,-25.46016694490818
MFG-LINE-PLT-005-04,2020-04-28,3,51.5,46.6,60.256,59.62,77.25,-37.67,69.90291262135922,-10.282912621359223
MFG-LINE-PLT-005-03,2020-08-10,2,62.1,56.6,79.477,45.19,63.6,-42.32,57.971014492753625,-12.781014492753627
MFG-LINE-PLT-010-04,2022-12-26,2,298.9,264.3,354.645,10.04,13.62,-34.29,12.04416192706591,-2.00416192706591
MFG-LINE-PLT-003-03,2022-03-28,1,11.0,9.6,11.014,326.67,375.0,-37.83,327.27272727272725,-0.6027272727272361
MFG-LINE-PLT-007-02,2021-09-12,1,238.3,231.6,305.007,11.74,15.54,-33.33,15.107007973143096,-3.367007973143096
MFG-LINE-PLT-005-04,2021-03-25,3,51.5,46.6,57.048,63.0,77.25,-37.91,69.90291262135922,-6.902912621359221
MFG-LINE-PLT-004-03,2024-06-09,2,138.3,132.9,159.162,22.53,27.09,-44.12,26.030368763557483,-3.500368763557482
MFG-LINE-PLT-005-03,2021-11-07,1,62.1,56.6,62.608,57.38,63.6,-16.11,57.971014492753625,-0.5910144927536223
MFG-LINE-PLT-004-05,2024-07-16,2,156.1,151.3,175.312,20.53,23.79,-18.39,23.062139654067906,-2.5321396540679046
MFG-LINE-PLT-002-03,2023-01-22,1,45.8,43.7,49.562,72.5,82.38,-35.52,78.60262008733625,-6.102620087336248
MFG-LINE-PLT-004-05,2020-07-21,3,156.1,151.3,170.547,20.97,23.79,-26.51,23.062139654067906,-2.092139654067907
MFG-LINE-PLT-010-03,2022-06-28,3,34.2,34.8,41.672,86.38,103.45,-23.9,105.26315789473684,-18.88315789473684
MFG-LINE-PLT-010-01,2022-04-10,1,267.8,279.7,322.553,11.04,12.87,-32.0,13.44286781179985,-2.402867811799851
MFG-LINE-PLT-005-02,2023-11-24,2,53.5,47.5,55.181,65.13,75.79,-28.06,67.28971962616822,-2.1597196261682257
MFG-LINE-PLT-001-01,2020-03-24,2,25.4,20.4,24.229,148.45,176.47,-21.65,141.73228346456693,6.7177165354330555
MFG-LINE-PLT-005-04,2021-01-01,1,51.5,46.6,50.821,70.73,77.25,-44.56,69.90291262135922,0.8270873786407833
MFG-LINE-PLT-007-01,2020-11-09,2,177.7,170.1,232.295,15.47,21.16,-39.22,20.258863252673045,-4.788863252673044
MFG-LINE-PLT-005-02,2022-10-18,1,53.5,47.5,58.338,61.67,75.79,-21.66,67.28971962616822,-5.619719626168219
MFG-LINE-PLT-004-01,2024-10-06,1,224.5,209.4,272.744,13.08,17.19,-40.46,16.035634743875278,-2.9556347438752777
MFG-LINE-PLT-005-01,2022-08-01,2,33.7,34.4,46.423,77.42,104.65,-41.37,106.82492581602374,-29.404925816023734
MFG-LINE-PLT-008-02,2021-07-09,1,36.9,38.7,50.58,71.17,93.02,-30.55,97.5609756097561,-26.390975609756097
MFG-LINE-PLT-007-01,2020-11-30,1,177.7,170.1,192.439,18.7,21.16,-28.83,20.258863252673045,-1.5588632526730457
MFG-LINE-PLT-009-02,2022-07-09,1,40.5,33.0,34.792,103.42,109.09,-5.08,88.88888888888889,14.531111111111116
MFG-LINE-PLT-005-04,2022-05-17,1,51.5,46.6,76.708,46.8,77.25,-42.75,69.90291262135922,-23.102912621359224
MFG-LINE-PLT-010-02,2020-07-27,2,328.4,290.9,318.742,11.16,12.38,-27.78,10.962241169305726,0.19775883069427458
MFG-LINE-PLT-009-01,2022-04-04,3,63.4,62.8,79.224,45.33,57.32,-36.67,56.782334384858046,-11.452334384858048
MFG-LINE-PLT-004-04,2024-01-02,3,354.2,289.7,336.469,10.65,12.43,-28.87,10.163749294184077,0.4862507058159231
MFG-LINE-PLT-001-02,2020-10-09,2,62.4,50.8,68.469,52.44,70.87,-56.86,57.69230769230769,-5.252307692307696
MFG-LINE-PLT-007-01,2021-06-22,2,177.7,170.1,233.202,15.33,21.16,-39.47,20.258863252673045,-4.928863252673045
MFG-LINE-PLT-003-03,2020-12-28,3,11.0,9.6,10.868,331.08,375.0,-57.97,327.27272727272725,3.807272727272732
MFG-LINE-PLT-009-01,2022-11-20,1,63.4,62.8,72.437,49.55,57.32,-50.23,56.782334384858046,-7.232334384858049
MFG-LINE-PLT-003-02,2020-02-25,1,42.0,36.5,38.878,92.53,98.63,-10.24,85.71428571428571,6.815714285714293
MFG-LINE-PLT-010-02,2022-11-22,3,328.4,290.9,371.004,9.66,12.38,-27.08,10.962241169305726,-1.3022411693057254
MFG-LINE-PLT-007-01,2024-05-29,1,177.7,170.1,194.261,18.41,21.16,-27.27,20.258863252673045,-1.8488632526730449
MFG-LINE-PLT-005-01,2021-11-29,3,33.7,34.4,42.921,83.75,104.65,-40.08,106.82492581602374,-23.074925816023736
MFG-LINE-PLT-008-01,2024-10-01,1,138.1,113.9,120.246,29.78,31.61,-20.18,26.06806661839247,3.7119333816075297
MFG-LINE-PLT-010-03,2021-01-10,2,34.2,34.8,42.156,85.24,103.45,-39.29,105.26315789473684,-20.02315789473684
MFG-LINE-PLT-005-05,2021-09-14,3,59.9,61.0,77.354,46.5,59.02,-54.18,60.10016694490818,-13.600166944908182
MFG-LINE-PLT-009-01,2021-04-17,1,63.4,62.8,71.062,50.64,57.32,-24.13,56.782334384858046,-6.142334384858046
MFG-LINE-PLT-002-02,2021-10-08,2,14.0,12.8,14.04,256.27,281.25,-30.98,257.14285714285717,-0.8728571428571854
MFG-LINE-PLT-010-03,2024-07-02,3,34.2,34.8,49.026,73.34,103.45,-46.94,105.26315789473684,-31.923157894736832
MFG-LINE-PLT-004-07,2023-04-14,1,224.4,199.4,214.109,16.76,18.05,-15.27,16.0427807486631,0.7172192513368998
MFG-LINE-PLT-004-06,2020-09-24,2,126.5,112.6,120.12,29.97,31.97,-36.22,28.458498023715414,1.5115019762845847
MFG-LINE-PLT-004-06,2022-06-29,2,126.5,112.6,150.191,23.88,31.97,-48.0,28.458498023715414,-4.578498023715415
MFG-LINE-PLT-002-01,2023-01-29,1,43.4,38.1,48.745,73.7,94.49,-40.8,82.94930875576037,-9.249308755760367
MFG-LINE-PLT-007-02,2024-01-25,1,238.3,231.6,269.013,13.29,15.54,-46.28,15.107007973143096,-1.817007973143097
MFG-LINE-PLT-004-04,2022-07-16,3,354.2,289.7,337.334,10.64,12.43,-31.58,10.163749294184077,0.4762507058159233
MFG-LINE-PLT-004-02,2020-07-23,3,244.9,225.0,268.801,13.37,16.0,-25.22,14.699877501020824,-1.3298775010208246
MFG-LINE-PLT-002-02,2024-07-25,1,14.0,12.8,13.275,271.09,281.25,-14.75,257.14285714285717,13.947142857142808
